width,creator_id,height,video_description,comment_count,like_count,duration,create_time,view_count,share_count,video_id
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,challenge on beauty!,,410596,98,1749911883,337502,4883,54d54526-9b76-435e-94bf-7b11650d2bdc
?,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,review on travel!,2892,295470,41,1751294283,288431,4169,0ec45eba-33f5-45b4-a7bf-dd83314ad16a
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,unboxing on travel!,8887,357700,77,1750948683,529093,3441,f68ae770-7ad0-4b1e-8b18-ebfe1f4b0c4b
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,vlog on beauty!,,7214,97,1750603083,270259,2537,822cd973-9721-4590-9a22-56541963c079
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,challenge on travel!,1057,444739,156,1753022283,233484,3771,6574ff4c-80fa-4508-a6ad-6405133f7278
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,review on beauty!,NaN,NaN,33,1751639883,845055,227,c2bb7ad6-6b1a-4da9-9371-4c69890d304c
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,challenge on travel!,9351,241171,68,1749825483,347601,232,414e3dd4-7c73-48f7-ba4f-bcb60e5320ab
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,vlog on beauty!,0.0.0,147865,157,1749479883,691579,941,7440f96a-b179-4676-b1f0-0945f5f373f6
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,vlog on fashion!,1656,194841,161,1751121483,805102,2930,8bdf7cee-4f81-4764-a9a5-b435154dcd67
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,vlog on beauty!,7628,351110,129,1752935883,118085,4728,c44cd8b7-eacb-4f36-ba61-7c6358f3439b
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,reaction on travel!,1589,326912,10,1752849483,,664,90bee330-c909-4bbf-9e5c-fc5a421767d9
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,vlog on fashion!,5597,99561,43,1751380683,,1883,f902bed5-7896-4b42-b357-098a63b60c16
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,unboxing on tech!,2478,403429,102,1747838283,839452,0.0.0,7d4e84e5-afba-4452-a53c-431f28871544
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,review on beauty!,1366,150291,139,1748875083,797593,NaN,5736ae7e-0be7-442d-990d-12e16dd66fc3
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,vlog on travel!,NaN,231540,67,1752503883,433114,3376,52abde22-4728-4a0a-9183-986b2342a081
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,reaction on food!,2794,274908,48,1749393483,278168,1539,a4cb5457-9c96-4c74-a7d3-e7af5db10e60
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,unboxing on travel!,96,112234,85,1748702283,728535,4043,1b5e59d9-d60c-439c-a221-e7f587e8751b
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,,reaction on beauty!,4286,29870,132,1752849483,644272,3283,91c15869-4639-44c5-97a8-ddde3b6ebc93
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,vlog on fashion!,509,58203,172,1752503883,0.0.0,2393,6647822d-5a69-4ea9-891d-ec72b384364b
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,challenge on fitness!,6655,73494,54,1748961483,48631,2382,2a9ea2aa-f454-4354-8f45-56e5cb4623e7
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,vlog on tech!,57,436860,131,1750343883,129442,4654,f888d208-a72a-40f2-8699-f958a5f38b6f
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,unboxing on fashion!,1578,344522,78,1751812683,829358,4137,5d208a91-b797-48a5-a1f7-94e9e1e31eea
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,challenge on fashion!,?,29058,160,1748615883,93008,3322,67807a7f-942f-44cc-b378-33bdba772a52
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,challenge on fashion!,2380,377917,123,1751467083,670174,2211,bfc7d311-4ade-47fc-9701-e2d640ed0846
1080,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,720,challenge on fashion!,,468584,80,1750343883,532762,1277,6c5ee079-a6d1-4813-a80d-c02fc75f75ad
720,b2d59fa6-0a2a-4b48-bd37-fd6851a30977,1080,review on fitness!,3020,10874,159,1749998283,814813,2136,97a7bfde-f344-45ae-a30e-6c4d800454e6
1080,bc02a7e1-b791-4c2f-a2a3-74709183e41a,720,review on travel!,928,282576,152,1751985483,134580,3129,75793aee-67cf-43c9-bd59-cc740ed531e3
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,vlog on tech!,9851,128175,172,1749566283,237142,?,f167c2f6-62ab-48bc-a445-dac9378d46e1
1080,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,vlog on food!,0.0.0,43453,131,1749479883,435915,4809,fd9042fc-7d2f-4b39-912f-23ea97339526
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,vlog on food!,4242,251381,98,1748529483,560966,1787,26d4f7b5-b7c6-4537-9ab0-3ae649b8f7c5
1080,bc02a7e1-b791-4c2f-a2a3-74709183e41a,720,review on food!,569,206685,66,1748788683,410133,1245,6caca317-4635-4b76-bbbf-16cce5d3b585
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,review on travel!,2812,70347,59,1749566283,362717,4297,4a6d3908-443d-4f74-94eb-92db9e372ebc
0.0.0,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,vlog on fashion!,7391,,0.0.0,1748875083,874598,75,29fd8dd6-0304-4adc-9362-314209caf1cb
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,challenge on tech!,3879,218737,164,1751726283,834161,3991,8177432d-d294-4eaf-96ea-cdcde1ecd099
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,challenge on fitness!,2562,54919,114,1751899083,11829,4683,7ef0aada-fdeb-42ae-affc-b01aded77f70
1080,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,challenge on beauty!,5876,17049,151,1752676683,751843,2966,ca1e86e6-87c4-44c8-a952-2ddf7a14ecd4
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,720,reaction on food!,5758,89826,125,1752935883,160064,3222,64a6b86e-f7af-42df-9180-e8da4b4148ac
1080,bc02a7e1-b791-4c2f-a2a3-74709183e41a,720,reaction on travel!,6961,130029,80,1752590283,NaN,1945,82026064-2672-4e64-a347-4fb012cf3b15
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,?,review on fitness!,1854,404966,27,1748615883,94883,1190,252a8c04-0f18-447e-878f-e6ee8918d13d
1080,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,review on fitness!,0.0.0,51436,163,1752590283,365369,,9c27cb48-73d6-4f06-9632-117915b44bd8
1080,bc02a7e1-b791-4c2f-a2a3-74709183e41a,720,unboxing on food!,5679,149457,132,1748356683,394105,84,cc7bdcc6-e258-4ee7-896d-ec37200ad276
720,bc02a7e1-b791-4c2f-a2a3-74709183e41a,1080,unboxing on travel!,1044,316330,145,1748356683,204264,4120,0afdc2d9-d3e3-477f-a6fc-472acb50e93c
1080,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,reaction on beauty!,1968,177366,105,1751985483,784094,2286,988f446c-cae6-4470-8401-81f1f7add002
1080,c90f11bc-8e87-4ddd-9c27-b948ce086d03,0.0.0,vlog on fashion!,0.0.0,234816,28,1752417483,215702,252,107ba63d-f91a-48f7-8864-77838c3551e5
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,unboxing on fashion!,242,377566,87,1751899083,649106,3833,72118aeb-12ac-47b5-8e15-603cff3b4694
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,unboxing on beauty!,2670,72151,139,1748961483,834090,1894,e65237de-dd2e-4169-a047-8841e089b600
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,vlog on fitness!,6558,153743,31,1749134283,710915,972,d4423b24-8744-44f3-b03b-3b2d09763a1f
?,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,challenge on beauty!,9359,,68,1749911883,45000,612,bc7246aa-b426-4f0d-9798-f54c33c5f278
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,challenge on fitness!,4926,193283,60,1751812683,652766,?,e416f602-b56b-4f5d-b958-7bcb8bda35bc
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,challenge on beauty!,8375,205736,,1748529483,156405,1290,0a919a54-7bf9-4be0-a834-f64fdbb770a4
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,vlog on fitness!,,280205,156,1750775883,616579,2030,bc3dfb70-1e9a-416e-b8c8-2b15584ae959
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,vlog on food!,,380775,33,1750948683,423792,4945,fc617cba-47bb-4e9a-a053-80eb7c1f1995
1080,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,unboxing on beauty!,7709,56850,16,1751553483,900539,1245,e48f29e9-7942-41d3-819b-1518f65f2eab
1080,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,vlog on fashion!,4703,285333,133,1749652683,614254,2362,51ec7f52-2be9-4d39-8526-946bf370012c
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,vlog on food!,,216151,178,1748443083,179318,4726,e628ebff-f7c3-4a15-8f89-f5e7661947ca
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,challenge on food!,5402,469720,164,1748270283,33343,4071,48e3f01a-a799-4c4e-b4a7-0d6fd7b881e4
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,challenge on beauty!,4347,112189,66,1749739083,,3467,091d7d2c-6731-45dc-a6cd-9b3bf06e753d
1080,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,review on food!,,200853,174,1749479883,686591,1722,90100957-5901-43c1-8cc2-1dfa2a8a20b6
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,unboxing on fashion!,8558,188657,25,1751380683,953001,457,55f4fce0-df71-4629-81eb-941c4d5740e8
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,unboxing on fashion!,5495,27724,56,1752417483,934715,3678,0f4a2fb7-6160-4341-bf44-3928f5958421
1080,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,reaction on fashion!,871,,51,1748270283,847118,4056,1089c6aa-ece6-433a-af6f-2897f5b32ce7
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,challenge on fashion!,1746,100136,65,1750775883,515155,,8e4fd558-2928-451f-a20a-85b4e3748df8
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,720,reaction on fitness!,2225,411010,117,1748183883,151190,4513,4aef91b8-6b48-4bbb-8b69-df05ded9cb79
720,c90f11bc-8e87-4ddd-9c27-b948ce086d03,1080,reaction on tech!,?,302850,141,1751121483,559673,0.0.0,661dd058-6b4f-4b2c-90ce-88b0db28d82f
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,challenge on tech!,8951,104644,80,1750343883,,2976,df915b6d-fb9d-4a6e-a14b-6e466d2bc200
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,unboxing on food!,2114,192246,98,1752331083,977675,4928,8ca1d13c-cf44-4773-a099-29b4b145f043
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,challenge on tech!,2966,197160,174,1748961483,818867,1800,d1dcec20-4b14-44fd-a9b9-d525e71e69d7
720,06cde06c-f912-46fb-9b14-2154ec810922,720,unboxing on fashion!,7844,480288,115,1750775883,406608,1271,73e48419-3061-455f-8615-f444e6a8058c
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,challenge on travel!,593,481482,14,1750084683,149693,1796,7daa9cca-2e4e-492b-9923-530aa2b3b154
1080,06cde06c-f912-46fb-9b14-2154ec810922,,review on travel!,,27343,137,1752763083,73076,4353,668f80a2-f1c8-41c1-8435-5ae957f601ac
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,reaction on beauty!,8965,476612,12,1748011083,934486,740,858b24ac-1bb8-42ef-973c-4cde3efaa9b8
720,06cde06c-f912-46fb-9b14-2154ec810922,720,review on travel!,3468,241933,57,1747924683,768869,2130,2bb24e5c-2984-4f06-b849-e60cdc7baa52
,06cde06c-f912-46fb-9b14-2154ec810922,1080,vlog on fashion!,591,0.0.0,19,1749739083,636926,3077,72218495-030d-475e-bd29-d5c79dbb88b5
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,vlog on travel!,0.0.0,421814,54,1752590283,843324,854,1ba4e615-b10a-49b7-82be-b62a54d9782f
720,06cde06c-f912-46fb-9b14-2154ec810922,1080,vlog on travel!,607,300453,152,1748270283,NaN,4642,dd66fdfd-c855-456d-b90e-94655bc33346
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,review on travel!,8732,322271,150,1749479883,803789,4029,9e8b4298-f36d-4072-a96a-69134795c413
720,06cde06c-f912-46fb-9b14-2154ec810922,1080,review on travel!,9351,NaN,118,1750171083,742646,2531,b5e117b6-3a0f-4f9c-a8d1-c8ce26b1ee69
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,vlog on fashion!,313,450721,113,1749652683,669641,2923,6cd68246-7c71-4e66-a30d-99b47675b5cf
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,challenge on food!,3566,235425,75,1751553483,958455,1420,adc6c16b-c25b-42a7-a395-b56a58ce79c9
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,vlog on tech!,,42291,74,1748615883,515808,1738,0b8b099e-b367-4096-b47d-0127048ab1fd
720,06cde06c-f912-46fb-9b14-2154ec810922,0.0.0,reaction on fitness!,7208,NaN,146,1749911883,66719,0.0.0,2624df2d-2f7c-4f8d-8c21-ee061e88a2ef
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,review on travel!,6687,89181,167,1751035083,722907,3384,24941b59-8132-4c93-b448-04ef9d575544
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,reaction on beauty!,9357,472066,112,1751294283,865196,4143,7187b86b-a6bc-4542-8874-2ee57567ff89
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,challenge on food!,5537,188024,10,1752676683,581526,4191,666db57c-2036-4097-8fc6-91d680f4913f
720,06cde06c-f912-46fb-9b14-2154ec810922,720,unboxing on tech!,9142,12411,40,1750603083,762107,252,f3ec17a0-4873-4dc1-8f23-94ee794906cb
720,06cde06c-f912-46fb-9b14-2154ec810922,720,vlog on beauty!,4696,295319,139,1751035083,266282,1925,463909cb-029e-4209-9ce7-141810c92776
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,unboxing on fitness!,7484,376804,37,1749739083,194842,1806,8ad87a3b-3ddf-4dbe-ad98-d7b26a508fd0
720,06cde06c-f912-46fb-9b14-2154ec810922,1080,review on beauty!,NaN,104249,25,1748529483,694186,2296,667708dd-0b8d-4b6e-81a4-a34b1194f47c
1080,06cde06c-f912-46fb-9b14-2154ec810922,1080,challenge on tech!,1353,150569,36,1751899083,838731,4847,acd0745b-cd57-4f79-b9e2-ad8aeb017b01
720,06cde06c-f912-46fb-9b14-2154ec810922,720,challenge on travel!,3722,87551,139,1751726283,223314,3778,e172ab16-f2b9-4c6e-aea7-bf475a1abe7e
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,reaction on fashion!,6733,,25,1748702283,819663,4465,572e45bd-80b8-4c8d-a2d9-d2a2ef9dc54f
720,06cde06c-f912-46fb-9b14-2154ec810922,1080,review on food!,1089,0.0.0,25,1752331083,683396,3677,a86041c3-3a3a-41e4-b65c-0f30403e32f6
1080,06cde06c-f912-46fb-9b14-2154ec810922,720,review on travel!,3513,?,20,1748011083,531575,1850,1e897c14-3943-459f-b4b8-456c835b1ab6
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,?,unboxing on fitness!,951,NaN,124,1750603083,681962,,b5af823c-2781-4b33-8083-8dbf2d2f6e05
720,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,challenge on food!,837,160917,133,1751467083,250015,,41650cda-af30-4a84-b45f-27054996d2b7
720,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,unboxing on fashion!,4600,152268,69,1748011083,201302,2739,689f3ad4-4647-470e-b98e-2af960b3c1f7
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,1080,challenge on tech!,,210010,151,1748875083,84859,4748,654cd969-40eb-4641-974f-a260e15f6792
720,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,review on food!,5559,,132,1749825483,?,775,73df110d-9d5c-4385-befd-a4c402dae7cf
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,?,vlog on fitness!,NaN,360617,55,1752849483,458141,760,a399806e-6105-44d1-a213-6f7d849286b5
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,1080,reaction on travel!,3406,98446,148,1752590283,41860,2041,1594ab34-8b12-4ed7-ab72-9f7d0454c1b4
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,challenge on travel!,8890,464321,144,1747924683,499802,349,8269b274-5cac-42de-883e-53712af7e3a1
720,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,1080,reaction on fashion!,,362576,110,1750603083,911903,3343,a65ae75f-1bc6-4516-b45b-e90093f49f59
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,unboxing on fashion!,7166,195163,118,1750430283,139651,4710,d2107af5-a3f0-4fdc-896a-fc0ec1ca3c00
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,1080,reaction on tech!,?,266038,108,1750343883,341396,1563,ec41d130-9662-4023-af72-4a45db0765db
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,reaction on fashion!,6706,442970,75,1750948683,911039,,905f328a-5915-4674-856e-f77db311e411
720,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,1080,challenge on travel!,?,,145,1748097483,501362,417,0a4687ec-c5fb-444a-920f-6964d39bca00
720,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,vlog on travel!,0.0.0,414450,89,1751812683,407380,4765,c99c9199-c924-46c4-95a6-f809ee23e973
1080,a6b5bfe1-b730-4da1-bc56-404bd6ffc292,720,vlog on food!,5820,359683,130,1750430283,82704,2885,f7766427-7b6d-4061-b737-addc6771d184
720,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,unboxing on tech!,1573,?,64,1749393483,247733,3674,f35d4a48-e446-4735-a557-a5b8733a6f08
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,reaction on food!,5508,438819,,1751035083,440215,3206,f4de7dd6-82f8-4bff-9d98-4cbeb42a85b7
720,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,reaction on travel!,610,265544,107,1751812683,588485,118,e7936488-2905-44f7-acce-adeadd25e22b
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,review on travel!,8910,477413,134,1748011083,863378,,c37dca1f-ddf7-460a-b785-2358bba759b1
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,vlog on fitness!,0.0.0,NaN,161,1752590283,146578,908,650221ff-6b38-4f53-abe4-8f77d6228571
720,a1eb5f05-feec-4dba-b987-d2c979795be3,720,challenge on tech!,2635,110279,NaN,1748875083,NaN,3897,f9fde59d-19f0-4860-aadb-e1b21aa0c7e7
720,a1eb5f05-feec-4dba-b987-d2c979795be3,0.0.0,review on food!,4177,349025,143,1752676683,860946,3726,12294cdb-2d8f-455b-916e-aea14adfb0fb
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,720,reaction on travel!,1299,408815,15,1748875083,728914,1814,e622e737-34c3-4f7f-ae4a-c3a76f686093
720,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,reaction on food!,5114,283886,160,1750084683,792777,3406,b7f2a8d8-9d21-4285-ba76-35d8232738c2
720,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,vlog on fitness!,3030,392594,127,1750775883,66123,4457,30bbea9a-85db-4516-926d-5823ab15e27d
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,vlog on fashion!,5374,302627,31,1748443083,677967,4090,3c92e9a1-28dd-430e-8ad2-0aa278f9e185
720,a1eb5f05-feec-4dba-b987-d2c979795be3,720,review on food!,431,461853,169,1748615883,507397,3402,7dcc48a6-f29e-4910-a629-067c0bd86a7f
720,a1eb5f05-feec-4dba-b987-d2c979795be3,720,challenge on beauty!,2768,?,62,1751985483,44806,804,28a5718b-982f-4f1d-8af8-2ba1092006ae
0.0.0,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,unboxing on fitness!,6158,462903,53,1752158283,779179,3391,1cdbcbad-91fe-4647-98b8-cd99a4c9f05f
720,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,unboxing on fitness!,1107,22563,99,1748702283,620319,578,b58d64cb-606f-4a30-9ffb-7b128992d26c
720,a1eb5f05-feec-4dba-b987-d2c979795be3,720,review on fitness!,8790,65367,180,1751121483,225363,2150,6901cf3b-45f4-45d3-86d6-7bbdeead5959
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,?,unboxing on beauty!,9723,249451,84,1749652683,171167,802,4e2f12d1-d53c-4c19-960f-0aeb877a53e4
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,reaction on food!,1100,?,30,1748356683,844114,2790,73b26680-17d1-42db-afa1-040410558369
720,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,unboxing on travel!,7834,331310,71,1751726283,112097,4192,7b610aab-f883-4e32-92e9-1ac5179c12b4
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,challenge on travel!,2577,457041,65,1752071883,587348,4479,65e99994-b150-44da-8ed7-c5d72b102d07
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,vlog on beauty!,,88339,165,1749134283,745734,3025,90b72bdc-f0fd-4d1e-9e27-f45208d9427c
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,vlog on tech!,7861,231171,175,1749479883,361118,91,6694e33a-e499-45cb-8068-70551ea15ad7
1080,a1eb5f05-feec-4dba-b987-d2c979795be3,1080,review on beauty!,256,336931,167,1751812683,995666,,8a2db7e4-b84f-4cfa-a1a7-cc4669a7208b
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,vlog on travel!,7047,78570,56,1748529483,780035,NaN,92f2f2a2-00d5-4571-a2b2-08ecef7b7150
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,720,reaction on beauty!,6758,327967,84,1752158283,825302,318,b5ddf667-445c-4c31-bbb9-22952dc56cb3
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,review on travel!,4359,338001,24,1752676683,,78,4553b86f-a63c-4198-8ec9-1f9f13e6f663
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,challenge on tech!,696,256336,174,1748875083,271062,2894,ddc749bc-ede1-4e9a-8cc8-74419f3439fd
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,reaction on travel!,313,107660,65,1749998283,431453,3310,bbadb0c9-8e89-453a-8849-64093c6c1185
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,review on travel!,?,,90,1751380683,0.0.0,4847,22a45e94-aacd-4e68-8653-c25b16fbd7e7
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,720,challenge on beauty!,5675,76541,20,1749825483,44842,4634,3cdc23a0-23ff-4107-97a4-bee8304f18d5
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,720,reaction on travel!,4079,70086,134,1750775883,69153,992,18799a16-fb3d-40ae-9217-5a1572de40dc
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,720,review on travel!,1073,0.0.0,90,1752244683,771110,310,8c425aa6-43f7-4a82-b2b3-eef35a0b8f74
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,reaction on fashion!,,196138,163,1749998283,61846,1913,debeb8bd-15f1-4484-b4e9-0704473dd86d
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,reaction on fashion!,7627,382727,168,1748529483,,1500,772f1401-7eb7-44ba-acbd-d30a1c83cb93
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,vlog on fashion!,1360,77097,164,1751899083,128009,4335,f72fbca7-04bb-4bdf-a1bf-b6199debda72
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,NaN,vlog on beauty!,1904,65775,131,1750516683,287888,4320,2d577bff-a0e0-4541-bddd-21adcf6c873d
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,reaction on beauty!,9246,176476,50,1748356683,286336,3843,1d0649bf-bc6d-4471-907d-6c633ec48d34
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,vlog on food!,1111,85632,45,1751035083,133694,?,3810bdca-ee0a-42ef-bffb-c6b441229c46
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,unboxing on beauty!,9493,343005,154,1752590283,410717,3533,72d240d5-5bc7-4d54-af7e-b93d4cb21c23
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,720,reaction on tech!,7070,337294,88,1750257483,712033,4890,b2191aed-de59-4d4a-b843-4cd55198f60a
720,92017d8e-b50d-474e-b0b4-c729a006d1a8,1080,vlog on tech!,3457,124914,,1751553483,608945,306,9fe2e80f-9f8c-4161-813e-29118ea7b333
1080,92017d8e-b50d-474e-b0b4-c729a006d1a8,720,unboxing on tech!,877,274516,143,1752158283,565283,2487,fa1ab021-bc1a-4790-a933-5ace29da0e00
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,720,review on travel!,4835,27556,158,1748356683,162988,718,f4015b1b-9141-40c6-bf00-de46d488acdd
720,544fa41a-0052-4ecb-a1c3-4131f2b8e148,,vlog on fashion!,6615,300589,159,1749998283,0.0.0,4211,5f220661-bac8-46d2-a8ff-3f2012467d4c
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,1080,review on beauty!,448,326420,61,1752417483,396800,1900,5cf9cf50-dcd7-41b3-8cdb-3c8f23a033b3
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,1080,challenge on tech!,3887,21426,164,1748875083,233512,2711,87695213-8253-4aa4-b15c-262c794f753a
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,1080,unboxing on beauty!,1847,,104,1752849483,72267,2532,268eaa4e-8275-4588-b8ac-12c3f510a09d
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,1080,challenge on food!,?,NaN,35,1750603083,73168,4711,bae12956-1fd1-4a51-8b48-abb6c5b9682c
720,544fa41a-0052-4ecb-a1c3-4131f2b8e148,1080,unboxing on fitness!,2910,29920,33,1747838283,327840,762,6757b851-e6fd-42e9-b2ae-f32c5701609c
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,720,challenge on beauty!,7103,309125,59,1749220683,719296,3437,a3ba46ad-5325-4040-ad72-e6a41cb4fe5e
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,720,unboxing on tech!,680,34857,23,1750689483,644155,2131,b248f2db-e6c5-48f4-a445-81a9e8605bbd
720,544fa41a-0052-4ecb-a1c3-4131f2b8e148,720,unboxing on food!,6252,113849,22,1749911883,915923,459,cb37539e-afaa-4a5d-a24a-de56a8c09e89
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,1080,vlog on beauty!,7313,83385,45,1751726283,941345,3745,d0e1fe9d-3a89-4366-915b-d4087b5da01c
1080,544fa41a-0052-4ecb-a1c3-4131f2b8e148,720,vlog on fitness!,,1623,154,1749134283,264535,4936,d610b151-8e71-4dd6-8aec-9576a03306b7
